fileName,Roll,Year,Month,Day,Location,Latitude,Longitude,Altitude,pid_tn,pid_jpeg,pid_tiff,fiducial_proxy_type,focal_length
NAGAP_80V2_100,80V2,80,,,,,,unknown,urn:uuid:419aa9f7-1aa2-435d-8561-e6803564f908,urn:uuid:a6442f6f-a0ba-4823-825a-d684f3cecde6,urn:uuid:b119e106-1f83-4ecc-aa50-1815ea199e66,notch,151.388
NAGAP_80V2_101,80V2,80,,,,,,unknown,urn:uuid:3d4569e8-6168-463a-ae03-cee937cf2baa,urn:uuid:e15ca8ae-e316-4d40-a913-7fb545fb41fe,urn:uuid:5236c29d-8a2c-4ab8-b943-a91bfde2119b,notch,151.388
NAGAP_80V2_102,80V2,80,,,,,,unknown,urn:uuid:284ec07a-4f68-496a-bc3b-0321b39551a8,urn:uuid:b7ec61f5-bcbc-46b3-b9a9-131e5171ea5b,urn:uuid:c81ec1e2-668b-4bae-b143-864f93c393e9,notch,151.388
NAGAP_80V2_103,80V2,80,,,,,,unknown,urn:uuid:92fbc87b-2778-48d8-a02b-8756f38213e7,urn:uuid:ba3e9500-f1a5-44af-9d19-abf64d86daeb,urn:uuid:fa96654b-d0c4-4719-927d-44a42882ab72,notch,151.388
NAGAP_80V2_104,80V2,80,,,,,,unknown,urn:uuid:9242d91d-385e-40c5-9523-904e2e86233d,urn:uuid:2060497e-d0b4-49c5-b7fb-79ee42932135,urn:uuid:b7d9bc1b-b977-4d2e-8246-d8561237dc5a,notch,151.388
NAGAP_80V2_105,80V2,80,,,,,,unknown,urn:uuid:3ee03213-66de-4d92-9b00-c179c48f1e16,urn:uuid:c24dfce1-ad53-410c-9671-fb34aa022e40,urn:uuid:dddae179-1991-448c-9385-5e14d8384c4a,notch,151.388
NAGAP_80V2_106,80V2,80,,,,,,unknown,urn:uuid:2dc25d54-ebe5-4a80-83c5-912503aaf64f,urn:uuid:8a184a56-f0d9-4405-b6e7-1b45939f7a75,urn:uuid:6c7233e2-b7aa-4e2d-b12c-4d4b51e6f10e,notch,151.388
NAGAP_80V2_107,80V2,80,,,,,,unknown,urn:uuid:bf211489-9865-471a-8e41-88fabe926794,urn:uuid:11d5aa02-1182-4fda-9864-0eca7a44000d,urn:uuid:b23e110d-abf7-4c42-9cee-3688b5d4d127,notch,151.388
NAGAP_80V2_108,80V2,80,,,,,,unknown,urn:uuid:b853c6f8-cd5e-46a5-9ae1-e48e47ab2fcc,urn:uuid:b7a7f9e1-9fb8-4be8-8c39-752badeac103,urn:uuid:bac7ff99-b5d4-437f-89eb-e3f333504d5f,notch,151.388
NAGAP_80V2_109,80V2,80,,,,,,unknown,urn:uuid:891b38c3-ffdd-4754-b58a-2081290e3951,urn:uuid:96f718cb-9f7e-41ec-8271-8978bedf04ba,urn:uuid:91bdc4f9-e021-429c-b735-71dad427af56,notch,151.388
NAGAP_80V2_110,80V2,80,,,,,,unknown,urn:uuid:b85d5448-2194-48fe-98da-6002eb852d89,urn:uuid:628aa341-1003-4796-87f8-21a763262f18,urn:uuid:69d6a22d-6bb1-47b7-9fec-cae50f7d0f32,notch,151.388
NAGAP_80V2_111,80V2,80,,,,,,unknown,urn:uuid:c7d9a9c1-abe6-4430-b73d-f406c09755b4,urn:uuid:d139003e-96d4-44b8-b3d4-acd8a218da52,urn:uuid:c8332c9d-4679-46b0-8c35-2c2a3c9583b8,notch,151.388
NAGAP_80V2_112,80V2,80,,,,,,unknown,urn:uuid:bc93eb77-1bfe-42a1-a145-439b803860e0,urn:uuid:b3b625c3-6881-4ff8-b1ea-7ff1a952d7d6,urn:uuid:815006fd-fc94-497e-a2d3-f66d5e968fa1,notch,151.388
NAGAP_80V2_113,80V2,80,,,,,,unknown,urn:uuid:fde6f591-627a-4a89-9055-3bf3eff22b60,urn:uuid:36cb8444-0fc2-44a0-b2a4-a9241a50b07f,urn:uuid:c4e89166-b99f-4f85-a4bb-95c56955cf79,notch,151.388
NAGAP_80V2_114,80V2,80,,,,,,unknown,urn:uuid:7fdfed09-8e3f-40a3-b013-e96ae2d0951c,urn:uuid:ddb18c9a-6914-40da-b0ed-db10bd80df9a,urn:uuid:ca186855-2356-4d87-b9ce-d4c0eadbb95b,notch,151.388
NAGAP_80V2_115,80V2,80,,,,,,unknown,urn:uuid:ce16890c-ddba-4021-851c-0e5d5232c2b6,urn:uuid:5a204b93-5423-428b-bec3-82f493847e88,urn:uuid:c2c5cb72-d893-4d42-ba5a-911fa9867c9a,notch,151.388
NAGAP_80V2_116,80V2,80,,,,,,unknown,urn:uuid:682caafc-7633-4259-ad38-c51aa9466aca,urn:uuid:9795fb98-5127-4fea-bc45-546fa8adfa19,urn:uuid:be270922-7984-46ed-9498-2211d18ea106,notch,151.388
NAGAP_80V2_117,80V2,80,,,,,,unknown,urn:uuid:10385b49-d7b5-4cdd-95b0-d6b8fc8c73b2,urn:uuid:6d928327-5dac-42af-9c00-5fd617a0a6dc,urn:uuid:76627ce8-ce27-4531-b22d-d6823c8795cd,notch,151.388
NAGAP_80V2_118,80V2,80,,,,,,unknown,urn:uuid:be29500c-f30c-493a-bc9b-6e4a5c4d1b52,urn:uuid:7dbab5ef-68b8-4d1d-950f-a19aa9ec9d4b,urn:uuid:6aa4fa43-25be-41b8-aaa1-620fe95b75f4,notch,151.388
NAGAP_80V2_119,80V2,80,,,,,,unknown,urn:uuid:140cd2bb-ee39-4bce-914f-48075e51853e,urn:uuid:fabdc41e-c7fe-4283-81d5-756e50bc96e3,urn:uuid:6f73b2c0-c76d-4461-901a-5eace2a432b6,notch,151.388
NAGAP_80V2_120,80V2,80,,,,,,unknown,urn:uuid:637ad8f5-fa2a-44de-9ae3-7fbc574f0b9d,urn:uuid:c616ce30-ee25-472d-8396-ea812ad33f4d,urn:uuid:7f3f7c59-c5b0-44f5-a019-b06d97bb84c4,notch,151.388
NAGAP_80V2_121,80V2,80,,,,,,unknown,urn:uuid:f3fe7467-5aa4-4388-864a-de0d59a4318b,urn:uuid:89d7600d-a302-4b2b-aaf5-967c57f72510,urn:uuid:942046fd-06dd-4846-8729-f5a8fd1d5692,notch,151.388
NAGAP_80V2_122,80V2,80,,,,,,unknown,urn:uuid:23ec7e5f-e5e5-4856-a0cd-330013f80cee,urn:uuid:f6d4828e-47c8-4a28-a875-4e57393627a1,urn:uuid:1e8e6d18-d50c-4ac7-92bd-0d89df898774,notch,151.388
NAGAP_80V2_123,80V2,80,,,,,,unknown,urn:uuid:5e0df971-75fe-4600-aa54-5da981acd772,urn:uuid:417fb7b0-896a-4a81-83db-12088d3d601b,urn:uuid:df1a6334-bac0-4956-b866-aa87e9516a9a,notch,151.388
NAGAP_80V2_124,80V2,80,,,,,,unknown,urn:uuid:249b6859-65cd-4cbb-8d78-7259e094b8f3,urn:uuid:a85417ea-8797-43bf-ae02-27da73e74e84,urn:uuid:8ca0ddc2-5b0f-4147-9046-4e4c10b3eb60,notch,151.388
NAGAP_80V2_125,80V2,80,,,,,,unknown,urn:uuid:007145b7-9881-4654-9ade-c69e13ac2983,urn:uuid:bfc69752-3bd1-4d07-aefa-fa601b14138b,urn:uuid:9b85222b-96d4-4a09-a428-3fb3aa4fec35,notch,151.388
NAGAP_80V2_126,80V2,80,,,,,,unknown,urn:uuid:00811094-00f1-4493-ab3d-cb763aa5a141,urn:uuid:d5c84349-a4e4-4cad-9010-298546ae2d97,urn:uuid:ec3f44af-da7a-4b13-8034-9f5e3774f3c1,notch,151.388
NAGAP_80V2_127,80V2,80,,,,,,unknown,urn:uuid:0b395801-0b07-416e-8c7b-f9b54352641e,urn:uuid:7426ded4-86fa-42d2-b43b-48dea670d376,urn:uuid:83d8041e-4a2b-4b07-a136-6ddff0883566,notch,151.388
NAGAP_80V2_128,80V2,80,,,,,,unknown,urn:uuid:ad807dd3-ff94-4b02-ab91-8cf587167110,urn:uuid:852b00cf-5f87-4ccd-8610-5c16df6e541a,urn:uuid:c7cbaa0d-42b9-40fc-8761-065486e7d7c0,notch,151.388
NAGAP_80V2_129,80V2,80,,,,,,unknown,urn:uuid:c32eab1a-02c4-4a56-a63f-827011c0d89d,urn:uuid:e96e6ff7-e35e-43de-ba60-747e92ca76ed,urn:uuid:268d4b58-cddd-45da-ac7c-baa2b71b3541,notch,151.388
NAGAP_80V2_130,80V2,80,,,,,,unknown,urn:uuid:4fc604f9-88fb-4e91-a06b-4d663ebe360e,urn:uuid:2b5878c2-8cff-4e85-9c87-a411fac95109,urn:uuid:e5889c97-0eb2-49eb-86b9-7eb0fce3a476,notch,151.388
NAGAP_80V2_131,80V2,80,,,,,,unknown,urn:uuid:487c3999-4a65-4dc1-9922-fd8cad507a52,urn:uuid:8ebc79e2-7784-4b3f-b8ca-65ea8cab25dd,urn:uuid:81928cc2-3ba8-445d-bd72-53ce251b65f8,notch,151.388
NAGAP_80V2_132,80V2,80,,,,,,unknown,urn:uuid:689b499f-9dc4-45a4-a5c8-8b662ac83cee,urn:uuid:dad2fb9f-f5f0-4c9d-9df3-1e3871780e71,urn:uuid:d8b89ec0-d4d2-470b-8844-1f51bdb1fad7,notch,151.388
NAGAP_80V2_133,80V2,80,,,,,,unknown,urn:uuid:92beda59-fcb1-4d0c-b6b4-c3c9f644561f,urn:uuid:e9651636-039f-4151-aff4-7bad91010118,urn:uuid:50246edf-e5e1-4582-88e3-c44384f2cf38,notch,151.388
NAGAP_80V2_134,80V2,80,,,,,,unknown,urn:uuid:513f98a5-d763-4d6d-b0ce-89c0e8a3de96,urn:uuid:ab58cb68-cda8-412b-9f71-6fba8452083e,urn:uuid:f6852666-bc1f-4f78-8fb2-51d9e05a9032,notch,151.388
NAGAP_80V2_135,80V2,80,,,,,,unknown,urn:uuid:3b2725b8-6037-46f8-b0a8-cef5296891e1,urn:uuid:c096ecea-39b5-4394-809b-c2f4817fe8c5,urn:uuid:2a5d5f00-fb03-4384-80e3-32c4af529445,notch,151.388
NAGAP_80V2_136,80V2,80,,,,,,unknown,urn:uuid:4741ff69-e5b8-46e3-820a-94f1652a6768,urn:uuid:e24f11b3-9893-4aa3-82b4-5ba79a37b6ce,urn:uuid:68f8c170-80a5-48dd-98e0-a7620309fef5,notch,151.388
NAGAP_80V2_137,80V2,80,,,,,,unknown,urn:uuid:97106fc1-6d6a-4b38-99ab-0b0f8faf3178,urn:uuid:175c7e93-03d2-4c5f-ade7-9a1ed3d5bd59,urn:uuid:4f460e81-3775-4608-ba1a-3182caed7f62,notch,151.388
NAGAP_80V2_138,80V2,80,,,,,,unknown,urn:uuid:8b3a4d5a-731d-42b0-84a4-ca4047511cd4,urn:uuid:5830980b-3284-456d-9c52-6bed36f46faf,urn:uuid:72ed82a4-536f-42f4-a0c4-a49b5e10646d,notch,151.388
NAGAP_80V2_139,80V2,80,,,,,,unknown,urn:uuid:8f867a6e-bb8d-4cc4-8240-dc82b8230d40,urn:uuid:c834d00a-8d77-4497-a661-d387fa00e2e3,urn:uuid:5e4f9383-1c61-4951-8e3c-404837563388,notch,151.388
NAGAP_80V2_140,80V2,80,,,,,,unknown,urn:uuid:a4e4096b-8550-45b3-9746-d89ee64c3529,urn:uuid:293cb3f1-5752-409d-a7fc-53c1ca415ce2,urn:uuid:c0891d5b-37e9-4d69-af91-244151739f01,notch,151.388
NAGAP_80V2_141,80V2,80,,,,,,unknown,urn:uuid:133a427f-b376-4942-9e8a-c8ec58287cd2,urn:uuid:5a476f99-9de9-4489-8a08-74428e0c85db,urn:uuid:d7d423c8-73e6-42f5-b418-cafe81c21b3d,notch,151.388
NAGAP_80V2_142,80V2,80,,,,,,unknown,urn:uuid:d7679376-e334-47f6-b85c-f6459c5929cc,urn:uuid:3c77f8b7-77b2-4670-a1e0-e3c30b3ead3d,urn:uuid:4ac21d6f-e579-458d-a227-a24bf4a42f49,notch,151.388
NAGAP_80V2_143,80V2,80,,,,,,unknown,urn:uuid:46bbb125-35bb-4818-bea5-bfab6a4dd3c6,urn:uuid:31ff9e65-6188-4da9-b686-8b6b84969200,urn:uuid:5fb56ab5-d237-482d-9d1e-7e9edec946c0,notch,151.388
NAGAP_80V2_144,80V2,80,,,,,,unknown,urn:uuid:0467be2d-6f49-4910-ab67-b2de9b12bbb5,urn:uuid:a1da390c-9a30-46a5-856e-208328099357,urn:uuid:d92a92ce-6429-400b-bd6c-3f1b7aafd24b,notch,151.388
NAGAP_80V2_145,80V2,80,,,,,,unknown,urn:uuid:02bf4219-a236-45df-b800-90f50cf1b52c,urn:uuid:33ae07c8-3baa-4d63-8b82-8c959c9e8004,urn:uuid:54e16c59-8b3c-4eac-b60e-33c893af8569,notch,151.388
NAGAP_80V2_146,80V2,80,,,,,,unknown,urn:uuid:08b025d3-9d02-4dbc-91a2-338fef39086c,urn:uuid:b8722d3c-d30d-4ec7-a5f2-2de736858313,urn:uuid:d83f2cd0-2fa1-4a71-8c27-579e8507e263,notch,151.388
NAGAP_80V2_147,80V2,80,,,,,,unknown,urn:uuid:a2b10eca-bf29-4e93-ae91-ba2f6f7c3455,urn:uuid:3dcb1e19-33e1-4dd5-a56c-ee1ef3b658e6,urn:uuid:732d2650-a286-45bd-8c6d-62edc0d41409,notch,151.388
NAGAP_80V2_148,80V2,80,,,,,,unknown,urn:uuid:e669ada6-f51d-4800-aa51-f159edb50dee,urn:uuid:909729d5-eff2-424f-a6e0-ebc487dfc459,urn:uuid:cb73ef2e-4ebb-4ca4-87fe-fdb0074e05a4,notch,151.388
NAGAP_80V2_149,80V2,80,,,,,,unknown,urn:uuid:0cff097a-035e-4767-a47d-0460674f6b4b,urn:uuid:aaeeff4f-64cb-46db-a48d-ac7cd18e1b32,urn:uuid:c920f6bd-72f2-4558-85d0-d7e6d41f979b,notch,151.388
NAGAP_80V2_150,80V2,80,,,,,,unknown,urn:uuid:1af46ece-8b1d-4262-93ff-dfc7f18b2d42,urn:uuid:589f9d33-8a90-4ef5-9f1c-2a0de0b840d1,urn:uuid:92c3649a-77ea-4b66-b488-7fab0425502e,notch,151.388
NAGAP_80V2_151,80V2,80,,,,,,unknown,urn:uuid:c4e2c6ba-bef0-4b54-a8a5-533d4b66d2cd,urn:uuid:72f57ba6-da5f-4206-abf4-c2addcaff290,urn:uuid:16dee503-6056-43bf-93d1-bd644cda78ca,notch,151.388
NAGAP_80V2_152,80V2,80,,,,,,unknown,urn:uuid:590f45a8-8568-4b6d-a3df-beb6b90cba4d,urn:uuid:c6454c69-26dd-47b0-8738-c316541ad6ef,urn:uuid:7bb0a1e9-d1ed-4143-b077-ff692adc1163,notch,151.388
NAGAP_80V2_153,80V2,80,,,,,,unknown,urn:uuid:0da5b149-8d32-4a7f-9aa6-7a989653d397,urn:uuid:eb15e5fe-802a-477a-81cc-89a644659c47,urn:uuid:370acfe5-b1c1-4768-b253-ab0b9fa0fac6,notch,151.388
NAGAP_80V2_154,80V2,80,,,,,,unknown,urn:uuid:3cc1bc3c-5ed1-4e27-b73d-23a228509188,urn:uuid:5a1ec582-e433-4ebc-aa0b-2d2d0793e0d5,urn:uuid:6544157d-523b-4b42-b607-9455757c1bfe,notch,151.388
NAGAP_80V2_155,80V2,80,,,,,,unknown,urn:uuid:00f5db8e-53cd-438d-ad58-3d08fac12f4a,urn:uuid:b31b633c-78c5-4832-bdb1-68c304e3f3f4,urn:uuid:1a8c229f-bd53-40e3-ae82-62e44628d0c5,notch,151.388
NAGAP_80V2_156,80V2,80,,,,,,unknown,urn:uuid:3f25de6b-d3c5-4881-bc65-77e902a12438,urn:uuid:b5ea991b-6c98-421b-9fcb-faefb40ad497,urn:uuid:cd5abeb2-af4b-466d-86ee-e2ae18be0a15,notch,151.388
NAGAP_80V2_157,80V2,80,,,,,,unknown,urn:uuid:664d2ce0-a438-4a09-8d18-cad9da7d0662,urn:uuid:8ba0a9e1-6052-451c-91a8-6f4cbe74a512,urn:uuid:f9500e53-8218-42d2-aca1-8e30037b93f0,notch,151.388
NAGAP_80V2_158,80V2,80,,,,,,unknown,urn:uuid:8b2ae6d2-2ebe-45ac-aacc-b552884c2929,urn:uuid:af342ec8-aaf4-4701-904f-e5a3498408ac,urn:uuid:394a5208-94f3-4ee4-9411-e45dad31dd41,notch,151.388
NAGAP_80V2_159,80V2,80,,,,,,unknown,urn:uuid:e74993b5-052d-4de4-bab1-56ed83e47603,urn:uuid:c7dc6ddc-c44a-4b51-b8c2-04b87fde710d,urn:uuid:67fec15c-3231-49d9-a076-78d4ae259e81,notch,151.388
NAGAP_80V2_160,80V2,80,,,,,,unknown,urn:uuid:48310fe8-5c23-44e2-848d-18951d6ab2af,urn:uuid:e814f18f-329e-4295-aac5-9ccc4f93852e,urn:uuid:05bdd578-fe8b-45b9-b0d0-f1a61ead9696,notch,151.388
NAGAP_80V2_161,80V2,80,,,,,,unknown,urn:uuid:7e33748a-4028-4f50-b4d1-fcde4cc4a5d1,urn:uuid:db6d274f-aa3e-4595-affc-3a6b59cc496c,urn:uuid:eb342c46-3f48-42d6-bd45-d981ea55de84,notch,151.388
NAGAP_80V2_162,80V2,80,,,,,,unknown,urn:uuid:5284ad9e-a141-431e-bcd4-36430d4d09f0,urn:uuid:489933ff-d767-4cbb-9a2d-daf93ac4c23e,urn:uuid:03d2a658-3845-4eda-8640-0d933c68782b,notch,151.388
NAGAP_80V2_163,80V2,80,,,,,,unknown,urn:uuid:c9f52373-56b6-4253-8a80-d31ffbac0b3a,urn:uuid:a423adbb-1ad4-4c8e-929e-1f22a1ef6c75,urn:uuid:238e89f9-19a2-41c0-9c0f-f0430b4dcb3a,notch,151.388
NAGAP_80V2_164,80V2,80,,,,,,unknown,urn:uuid:d8c00457-f025-49c0-b11e-14842a137e62,urn:uuid:fd9126b5-956f-4541-ba91-0291b77a6120,urn:uuid:2f7eb0fe-532a-4db7-b0cd-4c05c51ace34,notch,151.388
NAGAP_80V2_165,80V2,80,,,,,,unknown,urn:uuid:36411c05-3e45-40eb-aac5-4479442f0ad1,urn:uuid:aa8e7912-bd25-4dd3-b9cd-e04c34ca212c,urn:uuid:44b1fdc2-cac4-4881-9298-f669ffe7b00e,notch,151.388
NAGAP_80V2_166,80V2,80,,,,,,unknown,urn:uuid:0130289b-1267-4bb6-88c0-74294be1d44b,urn:uuid:20438039-f4f6-449a-9ace-655acb54bf4d,urn:uuid:d16124f2-0a0f-48a9-934e-efd7e06ae713,notch,151.388
NAGAP_80V2_167,80V2,80,,,,,,unknown,urn:uuid:f24784b0-37dd-4aa5-acc5-6848f056f9c8,urn:uuid:974cb2a0-6d0b-4f23-ae86-666649dd8728,urn:uuid:07a57cb3-a91f-4f9c-b6db-1c6c1b8f0bc5,notch,151.388
NAGAP_80V2_168,80V2,80,,,,,,unknown,urn:uuid:942aee01-5861-4ac0-9168-b9a86989bf80,urn:uuid:483a2ff9-0107-4476-b3b9-d03ff8aaef04,urn:uuid:b18f0bd6-fe74-45c6-85d5-4ecf75fa555d,notch,151.388
NAGAP_80V2_169,80V2,80,,,,,,unknown,urn:uuid:37349f3f-7f95-4aa1-9ee6-997357168f2d,urn:uuid:b51c6fbe-fc88-4cd6-8530-506dedf76443,urn:uuid:5eee1666-0558-40c0-8dc5-f5c3442a0b73,notch,151.388
NAGAP_80V2_170,80V2,80,,,,,,unknown,urn:uuid:0ce94518-1e62-49e2-8d4e-00bfabb2fb73,urn:uuid:a1965064-c605-428c-919e-142a9a918f76,urn:uuid:bdca9e26-4bd9-425b-9e44-febcc7a45dca,notch,151.388
NAGAP_80V2_171,80V2,80,,,,,,unknown,urn:uuid:2803e6ba-9990-4bf6-bb9f-b841b90c25b7,urn:uuid:69f4c098-ea05-442a-89dc-4bb37b0578da,urn:uuid:0b6dcd28-a793-4c19-93f9-1b1dc4c9ccba,notch,151.388
NAGAP_80V2_172,80V2,80,,,,,,unknown,urn:uuid:1d9c4d4f-b810-454e-90f7-2ba2901f4364,urn:uuid:7872ea50-8d10-433d-8328-f4f1e162cdd7,urn:uuid:f7897e5d-e847-40c4-a5fc-bf5efbf4f273,notch,151.388
NAGAP_80V2_173,80V2,80,,,,,,unknown,urn:uuid:928722b8-a598-4226-aa4e-b22f12b369f4,urn:uuid:f086ae2c-53e1-4cca-a764-0500e5abe802,urn:uuid:771185f3-7b2f-41fd-8a8f-183a962eb27b,notch,151.388
NAGAP_80V2_174,80V2,80,,,,,,unknown,urn:uuid:ca1dd2df-4c12-4a76-8542-0c0691369883,urn:uuid:b3a36ba9-1e4f-4cae-a4d4-926326a51922,urn:uuid:0ae6f43f-25b0-4a91-a84a-9575511cd9fd,notch,151.388
NAGAP_80V2_175,80V2,80,,,,,,unknown,urn:uuid:ef2ae200-0c74-493b-ad7d-53e65d760e2b,urn:uuid:e5c1ef32-1b68-46cc-8be0-6bc9053c9856,urn:uuid:04a8142a-92e1-41a2-a34f-38e7b259fc7a,notch,151.388
NAGAP_80V2_176,80V2,80,,,,,,unknown,urn:uuid:088dd0cd-ddf1-41bc-bde1-1e2b6f0e055f,urn:uuid:5f43e2b3-0456-4c3f-a830-acd594119e90,urn:uuid:d10bbfed-3e21-4600-b1ed-0c380cad6f70,notch,151.388
NAGAP_80V2_177,80V2,80,,,,,,unknown,urn:uuid:9194caa6-6679-4d3b-a68f-5accd20da3d2,urn:uuid:dddd13e4-1eb9-4045-be10-0267b33ab98d,urn:uuid:291548e6-45c0-4cbe-94a0-2112441ca738,notch,151.388
NAGAP_80V2_178,80V2,80,,,,,,unknown,urn:uuid:e4d45ed0-5630-4808-8886-079a44129d22,urn:uuid:a9b158d4-2ebf-4fbf-85cd-3d3440c11867,urn:uuid:931a804d-d89d-470b-9ee3-0b2a9d504c2b,notch,151.388
NAGAP_80V2_179,80V2,80,,,,,,unknown,urn:uuid:f409f17b-0335-42c0-84f9-f1f814837646,urn:uuid:c10cdbd3-69df-42fd-ae02-abc0abfd1b8a,urn:uuid:7db80178-22c9-44e9-a520-eaebd80c9446,notch,151.388
NAGAP_80V2_180,80V2,80,,,,,,unknown,urn:uuid:8e16f350-1840-4c17-a3c1-1aa74a6f1649,urn:uuid:373b4150-3154-403d-afcd-a6f199cdf92e,urn:uuid:04589cd9-9c56-476f-9710-949a4a91726c,notch,151.388
NAGAP_80V2_181,80V2,80,,,,,,unknown,urn:uuid:032e2997-c842-443b-afac-2f6d29cf9a5c,urn:uuid:382e00fa-77a4-4b5b-8a6d-a9518a3348b9,urn:uuid:f48c5cb1-aa76-41e7-85a5-661505eb447e,notch,151.388
NAGAP_80V2_182,80V2,80,,,,,,unknown,urn:uuid:c78227b6-46b5-4d19-9d36-f5e9e94e05d8,urn:uuid:214fda2c-f0b8-4551-b325-cad0318a465c,urn:uuid:5cd68e37-4da9-4ab2-a1f1-05a6a23e67f6,notch,151.388
NAGAP_80V2_183,80V2,80,,,,,,unknown,urn:uuid:00054c97-1131-46c9-9ab6-7983b901fc2a,urn:uuid:802118b9-897d-4230-823e-2e4b41ae6b79,urn:uuid:e0d47c7c-63fb-41bf-aacd-127be16e2411,notch,151.388
NAGAP_80V2_184,80V2,80,,,,,,unknown,urn:uuid:48dab807-20e5-4b5d-a6d3-ff026e28b461,urn:uuid:fd07af06-4a43-4fba-ad7e-d4a9e2a56803,urn:uuid:830bf6df-cdf0-451b-a967-f866a3bba462,notch,151.388
NAGAP_80V2_185,80V2,80,,,,,,unknown,urn:uuid:52f9a8e8-d8cb-4e34-a79d-bac6d306f1f0,urn:uuid:d0a710cd-32b7-44aa-9a13-97782f4f11eb,urn:uuid:c9b28270-3fff-4e25-82af-c05007943fec,notch,151.388
NAGAP_80V2_186,80V2,80,,,,,,unknown,urn:uuid:9f02a2d8-0f09-4e99-b22f-2d3fbd18ddd0,urn:uuid:83aa8af5-432a-43aa-a809-1e872f641b7c,urn:uuid:6fa80255-0c89-437e-8714-447305d72148,notch,151.388
NAGAP_80V2_187,80V2,80,,,,,,unknown,urn:uuid:884c9e9b-9150-4999-bb51-deb82f2a510f,urn:uuid:64010b90-de74-4e41-af76-27172dc5fbe7,urn:uuid:d090ac9d-8054-4ade-916e-ee32f992202b,notch,151.388
NAGAP_80V2_188,80V2,80,,,,,,unknown,urn:uuid:f967b03a-5378-4db3-b19c-495271f1a99a,urn:uuid:7c18d73a-3bb9-4826-9fe3-b4ed80537857,urn:uuid:00b32dc3-c9ca-4290-88df-0aa6d4e5a840,notch,151.388
NAGAP_80V2_189,80V2,80,,,,,,unknown,urn:uuid:3bf47b48-e118-4089-85a5-1ef9ecb1cac3,urn:uuid:9ee10172-dfd7-4601-8161-140fff404fa6,urn:uuid:0a1c93bb-0c59-4c89-a887-0fc79fb5cb21,notch,151.388
NAGAP_80V2_190,80V2,80,,,,,,unknown,urn:uuid:cb5e90b0-0445-4710-bead-4d223f554558,urn:uuid:a241c516-6ea1-49a6-8d65-57729a14610e,urn:uuid:415c301a-1c27-4aea-81aa-e3d634174607,notch,151.388
NAGAP_80V2_191,80V2,80,,,,,,unknown,urn:uuid:c80982ca-74a3-42d1-8a34-dff613bf06f7,urn:uuid:d3ee242c-ba40-4909-a8c9-b9610a80d296,urn:uuid:f37364ca-e061-4d80-996a-107ed059f55b,notch,151.388
NAGAP_80V2_192,80V2,80,,,,,,unknown,urn:uuid:4791c20e-144a-46ba-9edc-599790a4f37d,urn:uuid:fd7a77d4-452c-4554-8f17-3fcccaed5f33,urn:uuid:3fa04c3b-78a8-42c2-a4d1-744af84e6189,notch,151.388
NAGAP_80V2_193,80V2,80,,,,,,unknown,urn:uuid:064dc40a-8b4b-4d79-b13d-29ed22d2f161,urn:uuid:51fb2edc-5ec1-47ec-87f9-6171e4d05d33,urn:uuid:a872eb07-1b7d-4a4b-8a3a-955835f6a1ef,notch,151.388
NAGAP_80V2_194,80V2,80,,,,,,unknown,urn:uuid:66656b86-7b28-4662-818b-51339ac9b7b9,urn:uuid:d8e61239-b132-4b50-9312-5edc013baeca,urn:uuid:9f578e93-7f6b-4f60-8a44-95038cf09560,notch,151.388
NAGAP_80V2_195,80V2,80,,,,,,unknown,urn:uuid:61a58235-f86f-4db8-a2cd-f1fad5e2e69b,urn:uuid:38bc121f-423f-4302-85f9-932e97d1f9d0,urn:uuid:3a28fe46-8b23-4b03-a0f9-6433df8f0602,notch,151.388
NAGAP_80V2_196,80V2,80,,,,,,unknown,urn:uuid:6a7fa26f-2010-4469-beec-240c721b1df9,urn:uuid:0c003a02-6328-442f-8e2c-36279cea1f14,urn:uuid:54daceec-bc14-4dcf-8d66-82986c4fce1b,notch,151.388
NAGAP_80V2_197,80V2,80,,,,,,unknown,urn:uuid:8c74b848-cd19-4572-9dbe-e998262bbf83,urn:uuid:5ceb2a8c-8b86-48c9-ab35-188a7cf34cef,urn:uuid:a5d07057-4e72-49ac-93b0-f29f751e6c94,notch,151.388
NAGAP_80V2_198,80V2,80,,,,,,unknown,urn:uuid:48adcd54-54bd-463c-8c36-ff0c0a5f68b1,urn:uuid:316a376e-3ada-4f2f-bb19-b3197c775bc2,urn:uuid:e417cfd0-68e1-48cf-bdec-cf6bbf308b28,notch,151.388
NAGAP_80V2_199,80V2,80,,,,,,unknown,urn:uuid:2a2de41f-81a8-43ee-9ec7-0b2d1c58efa3,urn:uuid:7421bdaf-5616-4171-8d3f-1bcafb7c0879,urn:uuid:bc92ccd9-a7a0-49cb-a69a-9b11a07ebcbc,notch,151.388
NAGAP_80V2_200,80V2,80,,,,,,unknown,urn:uuid:eb95b4ee-87d1-4f77-a2ed-92d16f901baf,urn:uuid:9f4520fc-e8cf-48d8-953f-ad59b44f09cb,urn:uuid:2ac2c825-6876-41f3-ad8c-1fd505d6e0c9,notch,151.388
NAGAP_80V2_201,80V2,80,,,,,,unknown,urn:uuid:70053f24-2fd8-496b-85dd-d88aade8279e,urn:uuid:ab966110-0ace-4a0c-8aaa-7e915bd788cf,urn:uuid:2a8e4ca0-e11c-4931-b15d-cca1786ed9af,notch,151.388
